	amendment_author	amendment_number	amendment_purpose	amendment_type	bill_congress	bill_number	bill_title	bill_type	category	chamber	congress	date	nomination_number	nomination_title	number	question	record_modified	requires	result	result_text	session	source_url	subject	type	updated_at	vote_id	bias	ideology
930		725.0	To address gun violence, improve the availability of records to the National Instant Criminal Background Check System, address mental illness in the criminal justice system, and end straw purchases and trafficking of illegal firearms, and for other purposes.	s	113.0	649.0	Safe Communities, Safe Schools Act of2013	s	amendment	s	113	2013-04-17T16:31:00-04:00			98	On the Amendment S.Amdt. 725 to S. 649 (Safe Communities, Safe Schools Act of2013)	2013-04-17T16:55:00-04:00	3/5	Amendment Rejected	Amendment Rejected (52-48, 3/5 majority required)	2013	http://www.senate.gov/legislative/LIS/roll_call_votes/vote1131/vote_113_1_00098.xml	Grassley Amdt. No. 725	On the Amendment	2014-06-18T11:22:42-04:00	s98-113.2013	1.0555098912117582	1.320900988027848
931		713.0	To increase public safety by punishing and deterring firearms trafficking.	s	113.0	649.0	Safe Communities, Safe Schools Act of2013	s	amendment	s	113	2013-04-17T16:47:00-04:00			99	On the Amendment S.Amdt. 713 to S. 649 (Safe Communities, Safe Schools Act of2013)	2013-04-17T17:16:00-04:00	3/5	Amendment Rejected	Amendment Rejected (58-42, 3/5 majority required)	2013	http://www.senate.gov/legislative/LIS/roll_call_votes/vote1131/vote_113_1_00099.xml	Leahy Amdt. No. 713	On the Amendment	2014-06-18T11:22:42-04:00	s99-113.2013	0.46369427408615765	-2.4924949779053587
933					113.0	2279.0		hr	passage	h	113	2014-01-09T16:31:00-05:00			10	On Passage: H R 2279 Reducing Excessive Deadline Obligations Act of 2013		1/2	Passed	Passed	2014	http://clerk.house.gov/evs/2014/roll010.xml	Reducing Excessive Deadline Obligations Act of 2013	On Passage of the Bill	2014-06-18T11:23:53-04:00	h10-113.2014	-0.1681725035401466	2.2827531466808293
934					113.0	501.0		hres	passage	h	113	2014-03-06T10:28:00-05:00			100	On Agreeing to the Resolution: H RES 501 Providing for consideration of the bill (H.R. 2824) Preventing Government Waste and Protecting Coal Mining Jobs in America; providing for consideration of the bill (H.R. 2641) Responsibly And Professionally Invigorating Development Act or as the “RAPID Act”; and providing for motions to suspend the rules.		1/2	Passed	Passed	2014	http://clerk.house.gov/evs/2014/roll100.xml	Providing for consideration of the bill (H.R. 2824) Preventing Government Waste and Protecting Coal Mining Jobs in America; providing for consideration of the bill (H.R. 2641) Responsibly And Professionally Invigorating Development Act or as the “RAPID Act”; and providing for motions to suspend the rules.	On the Resolution	2014-06-18T11:23:34-04:00	h100-113.2014	-0.230697018087655	3.120433134216254
935	Smith of Texas Amendment No. 1	1.0		h-bill	113.0	3826.0		hr	amendment	h	113	2014-03-06T10:34:00-05:00			101	On Agreeing to the Amendment: Amendment 1 to H R 3826		1/2	Agreed to	Agreed to	2014	http://clerk.house.gov/evs/2014/roll101.xml		On the Amendment	2014-06-18T11:23:34-04:00	h101-113.2014	0.5758509849239829	2.448088129876658
936	Capps of California Amendment No. 2	2.0		h-bill	113.0	3826.0		hr	amendment	h	113	2014-03-06T10:38:00-05:00			102	On Agreeing to the Amendment: Amendment 2 to H R 3826		1/2	Failed	Failed	2014	http://clerk.house.gov/evs/2014/roll102.xml		On the Amendment	2014-06-18T11:23:34-04:00	h102-113.2014	-0.41184460769882275	-2.338645067742252
937	Schakowsky of Illinois Amendment No. 6	6.0		h-bill	113.0	3826.0		hr	amendment	h	113	2014-03-06T10:42:00-05:00			103	On Agreeing to the Amendment: Amendment 6 to H R 3826		1/2	Failed	Failed	2014	http://clerk.house.gov/evs/2014/roll103.xml		On the Amendment	2014-06-18T11:23:34-04:00	h103-113.2014	0.4785427286391932	-2.5085753112857576
938	Waxman of California Amendment No. 8	8.0		h-bill	113.0	3826.0		hr	amendment	h	113	2014-03-06T10:46:00-05:00			104	On Agreeing to the Amendment: Amendment 8 to H R 3826		1/2	Failed	Failed	2014	http://clerk.house.gov/evs/2014/roll104.xml		On the Amendment	2014-06-18T11:23:33-04:00	h104-113.2014	-1.1184089574369516	-2.640981712562883
939					113.0	3826.0		hr	recommit	h	113	2014-03-06T11:04:00-05:00			105	On Motion to Recommit with Instructions: H R 3826 Electricity Security and Affordability Act		1/2	Failed	Failed	2014	http://clerk.house.gov/evs/2014/roll105.xml	Electricity Security and Affordability Act	On the Motion to Recommit	2014-06-18T11:23:32-04:00	h105-113.2014	-0.1032249642980878	-2.382723175199683
940					113.0	3826.0		hr	passage	h	113	2014-03-06T11:11:00-05:00			106	On Passage: H R 3826 Electricity Security and Affordability Act		1/2	Passed	Passed	2014	http://clerk.house.gov/evs/2014/roll106.xml	Electricity Security and Affordability Act	On Passage of the Bill	2014-06-18T11:23:32-04:00	h106-113.2014	0.5509325917369784	2.098114149436083
941					113.0	504.0		hres	procedural	h	113	2014-03-06T14:08:00-05:00			107	On Motion to Table: H RES 504		1/2	Passed	Passed	2014	http://clerk.house.gov/evs/2014/roll107.xml		On Motion to Table	2014-06-18T11:23:32-04:00	h107-113.2014	-0.5269231243366408	3.163378915424637
942	Jackson Lee of Texas Part C Amendment No. 1	1.0		h-bill	113.0	2641.0		hr	amendment	h	113	2014-03-06T14:15:00-05:00			108	On Agreeing to the Amendment: Amendment 1 to H R 2641		1/2	Failed	Failed	2014	http://clerk.house.gov/evs/2014/roll108.xml		On the Amendment	2014-06-18T11:23:32-04:00	h108-113.2014	-0.9701217753789602	-2.3962785690060944
943	McKinley of West Virginia Part C Amendment No. 2	2.0		h-bill	113.0	2641.0		hr	amendment	h	113	2014-03-06T14:20:00-05:00			109	On Agreeing to the Amendment: Amendment 2 to H R 2641		1/2	Agreed to	Agreed to	2014	http://clerk.house.gov/evs/2014/roll109.xml		On the Amendment	2014-06-18T11:23:32-04:00	h109-113.2014	-0.03455756829646193	2.361512988534064
944					113.0	3811.0		hr	passage	h	113	2014-01-10T10:54:00-05:00			11	On Passage: H R 3811 Health Exchange Security and Transparency Act		1/2	Passed	Passed	2014	http://clerk.house.gov/evs/2014/roll011.xml	Health Exchange Security and Transparency Act	On Passage of the Bill	2014-06-18T11:23:53-04:00	h11-113.2014	2.870055111865022	1.4468643620323483
945	Nadler of New York Part C Amendment No. 4	4.0		h-bill	113.0	2641.0		hr	amendment	h	113	2014-03-06T14:24:00-05:00			110	On Agreeing to the Amendment: Amendment 4 to H R 2641		1/2	Failed	Failed	2014	http://clerk.house.gov/evs/2014/roll110.xml		On the Amendment	2014-06-18T11:23:32-04:00	h110-113.2014	-0.008363988178271848	-2.1988536125754417
946	Johnson of Georgia Part C Amendment No. 5	5.0		h-bill	113.0	2641.0		hr	amendment	h	113	2014-03-06T14:29:00-05:00			111	On Agreeing to the Amendment: Amendment 5 to H R 2641		1/2	Failed	Failed	2014	http://clerk.house.gov/evs/2014/roll111.xml		On the Amendment	2014-06-18T11:23:32-04:00	h111-113.2014	0.41603524568609507	-2.2142458732741113
947					113.0	2641.0		hr	recommit	h	113	2014-03-06T14:47:00-05:00			112	On Motion to Recommit with Instructions: H R 2641 Responsibly And Professionally Invigorating Development (RAPID) Act of 2013		1/2	Failed	Failed	2014	http://clerk.house.gov/evs/2014/roll112.xml	Responsibly And Professionally Invigorating Development (RAPID) Act of 2013	On the Motion to Recommit	2014-06-18T11:23:32-04:00	h112-113.2014	0.4893952179702318	-3.181244929207933
948					113.0	2641.0		hr	passage	h	113	2014-03-06T14:54:00-05:00			113	On Passage: H R 2641 Responsibly And Professionally Invigorating Development (RAPID) Act of 2013		1/2	Passed	Passed	2014	http://clerk.house.gov/evs/2014/roll113.xml	Responsibly And Professionally Invigorating Development (RAPID) Act of 2013	On Passage of the Bill	2014-06-18T11:23:32-04:00	h113-113.2014	1.5474878438067856	2.6745420152614545
949					113.0	4152.0		hr	passage-suspension	h	113	2014-03-06T15:01:00-05:00			114	On Motion to Suspend the Rules and Pass: H R 4152 To provide for the costs of loan guarantees for Ukraine		2/3	Passed	Passed	2014	http://clerk.house.gov/evs/2014/roll114.xml	To provide for the costs of loan guarantees for Ukraine	On Motion to Suspend the Rules and Pass	2014-06-18T11:23:31-04:00	h114-113.2014	3.214520261241847	-0.41515503985348795
950					113.0	3474.0		hr	passage-suspension	h	113	2014-03-11T18:54:00-04:00			115	On Motion to Suspend the Rules and Pass: H R 3474 Hire More Heroes Act of 2013		2/3	Passed	Passed	2014	http://clerk.house.gov/evs/2014/roll115.xml	Hire More Heroes Act of 2013	On Motion to Suspend the Rules and Pass	2014-06-18T11:23:31-04:00	h115-113.2014	4.488895678529124	0.14404405152388555
951					113.0	3979.0		hr	passage-suspension	h	113	2014-03-11T19:02:00-04:00			116	On Motion to Suspend the Rules and Pass, as Amended: H R 3979 Protecting Volunteer Firefighters and Emergency Responders Act of 2014		2/3	Passed	Passed	2014	http://clerk.house.gov/evs/2014/roll116.xml	Protecting Volunteer Firefighters and Emergency Responders Act of 2014	On Motion to Suspend the Rules and Pass, as Amended	2014-06-18T11:23:31-04:00	h116-113.2014	4.669664013097509	0.025750390104881594
952					113.0	499.0		hres	passage-suspension	h	113	2014-03-11T19:11:00-04:00			117	On Motion to Suspend the Rules and Agree, as Amended: H RES 499 Condemning the violation of Ukrainian sovereignty, independence, and territorial integrity by military forces of the Russian Federation		2/3	Passed	Passed	2014	http://clerk.house.gov/evs/2014/roll117.xml	Condemning the violation of Ukrainian sovereignty, independence, and territorial integrity by military forces of the Russian Federation	On Motion to Suspend the Rules and Agree, as Amended	2014-06-18T11:23:31-04:00	h117-113.2014	3.700779765624072	0.010586576829515741
953					113.0	511.0		hres	procedural	h	113	2014-03-12T13:46:00-04:00			118	On Ordering the Previous Question: H RES 511 Providing for consideration of the bill (H.R. 4138) to protect the separation of powers in the Constitution of the United States by ensuring that the President takes care that the laws be faithfully executed, and providing for consideration of the bill (H.R. 3973) to amend section 530D of title 28, United States Code		1/2	Passed	Passed	2014	http://clerk.house.gov/evs/2014/roll118.xml	Providing for consideration of the bill (H.R. 4138) to protect the separation of powers in the Constitution of the United States by ensuring that the President takes care that the laws be faithfully executed, and providing for consideration of the bill (H.R. 3973) to amend section 530D of title 28, United States Code	On Ordering the Previous Question	2014-06-18T11:23:31-04:00	h118-113.2014	-0.4645446811186997	3.212164006538833
954					113.0	511.0		hres	passage	h	113	2014-03-12T13:53:00-04:00			119	On Agreeing to the Resolution: H RES 511 Providing for consideration of the bill (H.R. 4138) to protect the separation of powers in the Constitution of the United States by ensuring that the President takes care that the laws be faithfully executed, and providing for consideration of the bill (H.R. 3973) to amend section 530D of title 28, United States Code		1/2	Passed	Passed	2014	http://clerk.house.gov/evs/2014/roll119.xml	Providing for consideration of the bill (H.R. 4138) to protect the separation of powers in the Constitution of the United States by ensuring that the President takes care that the laws be faithfully executed, and providing for consideration of the bill (H.R. 3973) to amend section 530D of title 28, United States Code	On the Resolution	2014-06-18T11:23:31-04:00	h119-113.2014	-0.0018917039682484482	2.9597120792232414
955					113.0	1513.0		hr	passage-suspension	h	113	2014-01-13T18:53:00-05:00			12	On Motion to Suspend the Rules and Pass: H R 1513 To revise the boundaries of the Gettysburg National Military Park to include the Gettysburg Train Station and certain land along Plum Run in Cumberland Township, to limit the means by which property within such revised boundaries may be acquired, and for other purposes		2/3	Passed	Passed	2014	http://clerk.house.gov/evs/2014/roll012.xml	To revise the boundaries of the Gettysburg National Military Park to include the Gettysburg Train Station and certain land along Plum Run in Cumberland Township, to limit the means by which property within such revised boundaries may be acquired, and for other purposes	On Motion to Suspend the Rules and Pass	2014-06-18T11:23:53-04:00	h12-113.2014	4.6419114988833154	0.026052583814395645
956	Conyers of Michigan Part A Amendment No. 1	1.0		h-bill	113.0	4138.0		hr	amendment	h	113	2014-03-12T16:21:00-04:00			120	On Agreeing to the Amendment: Amendment 1 to H R 4138		1/2	Failed	Failed	2014	http://clerk.house.gov/evs/2014/roll120.xml		On the Amendment	2014-06-18T11:23:31-04:00	h120-113.2014	0.6961006662725672	-3.1418936048004107
957	Nadler of New York Part A Amendment No. 2	2.0		h-bill	113.0	4138.0		hr	amendment	h	113	2014-03-12T16:29:00-04:00			121	On Agreeing to the Amendment: Amendment 2 to H R 4138		1/2	Failed	Failed	2014	http://clerk.house.gov/evs/2014/roll121.xml		On the Amendment	2014-06-18T11:23:31-04:00	h121-113.2014	0.7203779556871442	-2.3806738248157266
958	Jackson Lee of Texas Part A Amendment No. 3	3.0		h-bill	113.0	4138.0		hr	amendment	h	113	2014-03-12T16:35:00-04:00			122	On Agreeing to the Amendment: Amendment 3 to H R 4138		1/2	Failed	Failed	2014	http://clerk.house.gov/evs/2014/roll122.xml		On the Amendment	2014-06-18T11:23:31-04:00	h122-113.2014	-0.17670814032139562	-2.8021580691642356
959					113.0	4138.0		hr	recommit	h	113	2014-03-12T16:56:00-04:00			123	On Motion to Recommit with Instructions: H R 4138 Executive Needs to Faithfully Observe and Respect Congressional Enactments of the Law Act of 2014		1/2	Failed	Failed	2014	http://clerk.house.gov/evs/2014/roll123.xml	Executive Needs to Faithfully Observe and Respect Congressional Enactments of the Law Act of 2014	On the Motion to Recommit	2014-06-18T11:23:31-04:00	h123-113.2014	0.4477798168028741	-3.211349613708558
960					113.0	4138.0		hr	passage	h	113	2014-03-12T17:03:00-04:00			124	On Passage: H R 4138 Executive Needs to Faithfully Observe and Respect Congressional Enactments of the Law Act of 2014		1/2	Passed	Passed	2014	http://clerk.house.gov/evs/2014/roll124.xml	Executive Needs to Faithfully Observe and Respect Congressional Enactments of the Law Act of 2014	On Passage of the Bill	2014-06-18T11:23:31-04:00	h124-113.2014	0.5544547268537992	2.7893006075513105
961					113.0	515.0		hres	procedural	h	113	2014-03-13T14:04:00-04:00			125	On Ordering the Previous Question: H RES 515 Providing for consideration of H.R. 3189, the Water Rights Protection Act; and providing for consideration of H.R. 4015, the SGR Repeal and Medicare Provider Payment Modernization Act of 2014		1/2	Passed	Passed	2014	http://clerk.house.gov/evs/2014/roll125.xml	Providing for consideration of H.R. 3189, the Water Rights Protection Act; and providing for consideration of H.R. 4015, the SGR Repeal and Medicare Provider Payment Modernization Act of 2014	On Ordering the Previous Question	2014-06-18T11:23:31-04:00	h125-113.2014	-0.47108745376396344	3.211160949852821
962					113.0	515.0		hres	passage	h	113	2014-03-13T14:23:00-04:00			126	On Agreeing to the Resolution: H RES 515 Providing for consideration of H.R. 3189, the Water Rights Protection Act; and providing for consideration of H.R. 4015, the SGR Repeal and Medicare Provider Payment Modernization Act of 2014		1/2	Passed	Passed	2014	http://clerk.house.gov/evs/2014/roll126.xml	Providing for consideration of H.R. 3189, the Water Rights Protection Act; and providing for consideration of H.R. 4015, the SGR Repeal and Medicare Provider Payment Modernization Act of 2014	On the Resolution	2014-06-18T11:23:30-04:00	h126-113.2014	0.20548756541750954	2.901399472439389
963	Ellison of Minnesota Part B Amendment No. 1	1.0		h-bill	113.0	3973.0		hr	amendment	h	113	2014-03-13T16:42:00-04:00			127	On Agreeing to the Amendment: Amendment 1 to H R 3973		1/2	Failed	Failed	2014	http://clerk.house.gov/evs/2014/roll127.xml		On the Amendment	2014-06-18T11:23:30-04:00	h127-113.2014	0.0019426459500115696	-2.6510745074283886
964					113.0	3973.0		hr	recommit	h	113	2014-03-13T17:02:00-04:00			128	On Motion to Recommit with Instructions: H R 3973 Faithful Execution of the Law Act of 2014		1/2	Failed	Failed	2014	http://clerk.house.gov/evs/2014/roll128.xml	Faithful Execution of the Law Act of 2014	On the Motion to Recommit	2014-06-18T11:23:30-04:00	h128-113.2014	0.44740928741900887	-3.213266754755314
965					113.0	3973.0		hr	passage	h	113	2014-03-13T17:14:00-04:00			129	On Passage: H R 3973 Faithful Execution of the Law Act of 2014		1/2	Passed	Passed	2014	http://clerk.house.gov/evs/2014/roll129.xml	Faithful Execution of the Law Act of 2014	On Passage of the Bill	2014-06-18T11:23:30-04:00	h129-113.2014	1.4523987279000168	2.069751378175805
